ensembl,gda_score,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25,label_26,label_27,label_28,label_29,label_30,label_31,label_32,label_33,label_34,label_35,label_36,label_37,label_38,label_39,label_40,label_41,label_42,label_43,label_44,label_45,label_46,label_47,label_48,label_49,label_50,label_51,label_52,label_53,label_54,label_55,label_56,label_57,label_58,label_59,label_60,label_61,label_62,label_63,label_64,label_65,label_66,label_67,label_68,label_69,label_70,label_71,label_72,label_73,label_74,label_75,label_76,label_77,label_78,label_79,label_80,label_81,label_82,label_83,label_84,label_85,label_86,label_87,label_88,label_89,label_90,label_91,label_92,label_93,label_94,label_95,label_96,label_97,label_98,label_99
ENSG00000110844,,,,0,0,,,,0,0,0,,,,,,0,,,0,,0,0,,,,,,,0,,,,0,,,,0,0,,,,,0,,0,,,,0,,,,0,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,,0,0,0,,,0,0
ENSG00000116132,,0,,,0,0,,0,,0,0,,,,,,,,,,,,0,,,,0,,0,0,,,0,0,0,,,,0,,0,,0,,,,,,0,,,,,0,,0,,,,,,0,,0,0,0,,0,,0,0,,,,0,,,,0,0,,,,,0,,,,,0,0,,0,,,,0,,,,0
ENSG00000164985,,,,,,,,,,0,,,0,,0,0,,,0,,,0,0,0,0,0,,0,,,0,,,0,0,,0,,0,0,,,0,,,,0,,0,,,,,,,,,0,,0,,0,,0,0,,,,0,,0,0,0,0,0,,,,,0,,,,,,,,0,,,,0,0,0,,,,0,,0,0
ENSG00000185920,,0,,0,,0,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,0,0,,,,0,,0,,0,,,,0,,,,0,,,0,,0,,,0,,,0,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,0,,,,,0,0,,,0,0
ENSG00000171862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000171862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000171862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000171862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000171862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000171862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000171862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000171862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000171862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000101213,,,,0,,0,0,,0,,,,,0,,,0,,0,,,,,0,0,0,,,,,,,0,0,,,0,0,,,,0,0,,0,,,,0,,0,,0,0,,,0,,0,,,,,,0,0,,,,,,0,0,0,,,0,0,,,0,,,,,,,,,0,0,0,,0,,,,,,,
ENSG00000179295,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,0,,,,0,,0,,,,,,0,0,0,,,0,,0,,0,,,,,,0,0,,,,,,0,,,,,,,0,,,0,,,0,0,,0,,0,,,,,0,,,,,,,,,,,,0,0,,
ENSG00000163629,,0,,,,,,,,,,,,,,0,,0,,,,,,,0,,,0,,,0,0,,0,0,0,,,,0,,,0,0,0,0,,,,0,0,,,,,,0,,0,,,,0,,0,0,,,0,,,,,,,,,0,0,,,,,,,0,,0,,0,,0,0,,0,0,,,,,
ENSG00000111679,,,0,0,,,,0,,0,,0,0,0,,0,0,,,0,,,0,,,,0,,,,,0,,0,0,,,0,,0,,0,,,,,,,,0,0,,0,,,0,0,0,,,0,,,,,0,,,0,0,0,,,0,,,0,0,,,,,0,,,,0,,,,,,,0,0,,0,,,0,
ENSG00000127329,,0,,,,0,,0,,0,,0,,0,,0,0,,,0,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,0,,,,0,,,0,0,0,,,,0,,,0,,,,,,0,0,0,,,,,0,0,,,0,0,0,,0,,0,,,0,,,0,0,,0,,,,,
ENSG00000081237,,,,0,,,0,0,,,,,0,0,0,,,,,,,0,0,,,0,,,,,,,0,,,0,,0,,,0,,,,0,,,,,,,0,,,,,,0,,,,,,,,,0,,,,0,,0,,,,,,0,0,,,0,,0,0,,,,0,,,,,0,,,,0,,
ENSG00000153707,,0,,,,,,,0,,,,,0,,,,0,0,,,,,,,0,,,0,,,,,,,0,,,,,,,,0,,,0,,0,,0,,,0,0,0,,,,,,0,,0,0,,0,,,0,,,,,0,,,,,0,0,,,,,,,,0,,0,,,0,0,,,,,0,0
ENSG00000152894,,0,,,,,,,,,0,,,0,0,,0,0,,,,,,,,,,,0,,,0,,,0,,,0,0,0,,,,,0,0,0,,0,0,,,,0,0,,,0,,0,0,,,0,0,,,,,0,,,0,,,0,0,,0,,0,,,,,,,0,,,0,,0,,,0,,,,0,0
ENSG00000196090,,0,,,0,0,,,0,,,0,0,,0,,0,,,0,,,,,0,,,,,,,,,,0,0,,,0,0,0,0,,,,,,,,,0,,0,,,0,,,,,,0,,0,,0,,,,,0,0,,,0,0,,,0,,0,,0,0,,,,0,,0,,0,0,0,,,0,,,,0
ENSG00000170234,,,0,,,,,,,,0,0,0,0,,0,,,,,0,,,,,,,,,0,0,,,,0,0,,0,,0,0,,,,0,0,,,0,,,0,,,,0,,,,0,,0,0,0,,,,,,0,,,,,0,,,,,,,0,,,,0,,,0,0,,0,0,,,0,,,0,,
ENSG00000112531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000112531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000029725,,0,,0,,,0,,,,,,0,,,,0,,0,0,,,0,0,,,0,,,,,0,,,0,,,,,,,,,0,,0,,,0,,,,,0,0,,,,,0,,,,,,,,0,0,,,0,,0,,0,0,,,,0,,,0,,0,0,0,,,0,,,,0,0,0,0,0,,
ENSG00000136238,,,0,,0,0,,,,,,0,,0,,0,,0,0,,,0,,0,0,,0,0,,,,,,,,,,0,0,,,0,,,0,,,,0,0,0,0,,,,,,0,,0,,,,,,,,,0,,,,,0,,,,,,0,,0,,,,,,,0,0,,,0,,,,,0,,,0
ENSG00000152942,,0,,0,,,,0,0,,,0,,,0,,,0,0,,,,0,,,,0,0,0,0,,,,0,0,,,,,,,0,0,,,0,0,,,0,0,0,,,,,,,,,0,0,0,0,,,,,,0,0,0,,0,,,,0,,0,,,,0,,,,,0,0,0,,0,,0,0,,0,0,,
ENSG00000164754,,0,0,,0,,,,,0,,0,,,,0,,,0,,,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,0,0,,0,,,,0,,0,0,0,0,,0,0,,0,,,,0,,0,0,,,,0,,0,,,,,0,0,0,0,,,,,0,,,
ENSG00000182185,,,0,,,,0,,,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,0,,0,,,,0,,,,,,,,,0,,,0,0,,,,0,0,0,,,0,,0,,0,,,,0,,0,,,,,0,,0,,0,0,,,,,,,,,,,,,,,0,,
ENSG00000132155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000160271,,,,,0,,,,,0,,,,0,,0,,0,,0,,0,,,,,0,,0,,0,,,,,0,0,,0,0,0,,0,,,,0,,,,,,0,0,0,,,,,,,,,0,,,,,0,,,,,,0,0,0,,0,0,,0,0,0,,,,,,,,,,,0,,0,0,,,
ENSG00000153201,,,0,0,0,,,,0,,0,,,0,0,0,0,,0,,,0,,,,,0,0,,,0,,,,0,,,0,,0,0,,,0,,0,0,,0,,,,0,0,0,,,0,,,,,,0,0,,,,,,0,,0,,,0,,,,,,,,,0,,,,,0,,0,0,,0,0,,0,,,
ENSG00000138698,,,0,0,,,,0,,,,0,0,,,0,0,,,0,0,,,,0,,,,0,,0,,0,,,0,,,,0,0,,,,0,,0,,,,0,0,0,0,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,0,0,0,,,0,0,0,,,,0,,0,0,,0,,,,,0,
ENSG00000131759,,0,,,0,,,,,,,,0,,,,,0,,,0,,0,,,,0,,,,,,,,,0,,,0,,,,,0,,,,,,,0,,,,0,,,0,,0,,,,,,0,0,0,,,,0,0,0,,0,,,,0,0,,0,,0,,,0,0,,0,,,,0,0,,,,0,
ENSG00000139687,,0,,,0,,,0,,,,,0,0,0,0,,,,0,,,0,,0,0,,,,,0,,,,,0,0,,,,,,,,0,,0,0,,,,,,0,0,,,,0,0,,,0,,,,0,0,0,,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,0,,,,0,,,0
ENSG00000182872,,0,,0,0,,0,0,,0,,0,0,,,0,0,,0,,0,,0,0,0,,,,,,,,,,0,,,,,,0,0,,0,,,0,0,,0,,,,,,,,,0,,0,,,,0,,,0,0,,0,0,,0,,0,,,,,,,,0,,,,,,,,,0,0,0,0,,0,,,
ENSG00000162775,,,,,,,0,,,,0,0,,,0,,,,0,,,,0,0,,0,0,0,,,,,0,,,,0,,,0,,0,0,,,,0,0,0,0,,,,,,,,,,0,0,,,0,,0,,,,0,,,0,0,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,,,,,
ENSG00000160957,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,0,0,,,,,0,0,,,,0,0,,,0,,,,,,,,,,0,,,,,,,,0,0,,,0,,,,,0,0,,,,,,,0,,,,0,,0,0,,,0,0,,0,0,,,0,,0,0,,0,0,,0
ENSG00000162924,,0,,,,,0,,,,0,0,,,,0,0,0,,,,,,,,0,0,,,,,,,,,,,,,,0,0,,,,,0,0,0,,0,0,,,,0,,,,0,,,0,,,,,,0,,0,,,,0,0,0,,0,,,0,,,,0,,,0,,,,0,,,,,,,,
ENSG00000168411,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,0,,0,0,,0,0,0,0,,,0,,0,,,,,,,0,,,0,0,,0,,,,0,,0,0,0,,,,,,,,,,,0,,0,,,,0,0,0,,,0,,,,,0,0,0,0,,,0,,,0,0,0,
ENSG00000067560,,,,,0,,0,,0,,,,,0,0,,0,0,0,0,,,,,,0,0,,0,,,,,0,,0,,,,0,0,,,,,,,0,0,,,0,,,,0,,0,,0,0,0,,,0,0,0,,,,0,,,,,,,,,0,0,,0,,,,,,,,0,,,,,0,,0,,0,0
ENSG00000168421,,,0,,0,,,,0,,,,,,,,,,0,0,,,0,,,,,,0,,,,,0,0,,0,,,0,,,0,,,,,0,,,,,0,,,0,0,,,0,,,,,,0,,,0,0,0,,,,0,,,0,,,,,,,,0,,,0,,,0,0,0,,,,,,,
ENSG00000175643,,,,,0,0,0,,,0,,,,,0,,,,0,0,,,,0,,0,,0,0,0,,,,,0,0,,,,,,0,0,0,,0,0,0,0,0,0,,,0,0,,0,,,,0,,,0,,,0,0,,,,,,0,0,0,,,0,,0,,,0,0,,,,0,0,0,0,,,,0,0,,0,0,
ENSG00000173821,,0,,0,0,0,,0,,,,,0,,,,,,,,0,,,,0,0,0,0,,0,0,0,,,,,,,,0,0,,0,0,,0,,0,,,0,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,0,,0,,0,,,,0,0,0,,,,,,,,,,,,0,0,
ENSG00000108375,,0,0,0,0,,,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,0,0,0,0,0,,,0,,0,,,,0,0,,0,0,0,,,,0,,,,,,,,,0,,,0,,,,
ENSG00000185008,,,,,,0,,,,,,0,,,0,0,,,,,0,,0,0,,0,0,0,,0,,,0,,0,,,,,,,0,,,0,,,,,,0,,,,,,,,,0,,,,0,,0,,0,,,0,0,,0,,0,,,,,0,0,,,0,,0,,,,,0,,,,0,,,,0,
ENSG00000047936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000147403,,0,,,,,,,0,,,,,,0,,0,,0,,,,,,,,0,,,0,,,,,0,,,0,0,,,0,,0,,0,,,,,0,0,,0,0,,,,,0,0,,,,,0,,0,,,,0,,,0,,,,,,,0,,,,,,0,,,,0,,0,,0,,,,,
ENSG00000116251,,,,,,,,0,,0,,0,,0,,,,0,0,,0,,,0,0,,,0,,0,0,0,0,,,,,,0,,,,0,0,,,,0,,0,0,,0,0,,,,0,,,0,,,0,,,0,,,,0,,,,,0,0,,,0,,0,0,,,,0,,0,,,,,,,0,,,,0,0
ENSG00000122406,,0,,,,0,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,,,0,,,0,0,0,0,,0,,0,,,,0,,0,,,,0,,0,,,0,,,,,0,,0,,,0,0,,,0,,,0,0,,,0,,,,,,,,,0,,0,0,,0,,0,,0,,,,
ENSG00000163902,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,,,0,,0,,,,0,,,,0,0,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,,,,0,0,,0,,0,,,0,,,,,,,0,,0,,,,,,,,,,,,,0,0,,,0,0,,0,
ENSG00000147655,,0,0,,0,,,0,,,,,,,,,0,,,,,,,,,,0,0,,0,,,0,,,,0,,,,,0,0,,,,,,0,,,,,,,0,,,,0,,,,,,,,,0,,0,,,0,,,0,0,,,0,,0,0,0,,0,,,,,,0,,,0,,,0,,
ENSG00000146374,,0,0,,,,,0,,,,,,,,,0,,,,,0,,,0,,,,0,,,,0,0,,0,,0,0,,0,,0,,0,,0,,,0,0,,,0,,0,,0,,,,0,,0,0,0,0,,,0,0,,0,,,,,,,,,,,,,,,0,,,,,,0,,0,,0,,,0
ENSG00000159216,,,,,,0,,,0,,,,0,0,0,0,,0,,,,,0,,,,,,0,,0,0,,,0,0,,0,0,,,0,,,,,,,0,,0,,,0,0,0,,,,,0,,0,,0,,0,,0,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0
ENSG00000079102,,0,,,0,,,,0,0,,,0,,0,,,0,0,,,,,,,,0,,,0,0,0,0,,,0,0,,,,,,0,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,0,0,,,,,0,,0,0,,0,,,,,,0,0,,,,,0,0,0,,,,,0,,,0
ENSG00000126524,,,,,,0,,,,,0,0,0,,,0,,,,,,0,0,,0,0,,,,0,0,0,,,,0,,,,0,,,,,0,,,0,0,0,0,0,,,,0,0,,,,,,,0,,,0,0,,,,,,0,,,0,,,0,,,0,,,,0,,0,0,0,0,,0,0,0,0,,,,
ENSG00000124145,,0,,0,0,,,,,0,0,,,,,0,,,,,0,0,0,,,0,,0,,0,,,0,0,,,0,,,0,,,0,0,0,,0,,0,,,,,,,0,,0,0,,,,0,,,,,0,,,,0,,,,0,,,,,,,0,0,0,0,,0,,,,0,,0,,,,,,,0
ENSG00000073578,,,,,,,,0,0,,,0,0,,,0,0,,,,0,,0,,,,,0,,0,,0,0,0,,,,,,0,,0,,,,,0,0,,,,,,,0,,,0,,,0,0,0,,,,,0,,,,,,,,0,,0,,0,,,0,,,,,,,0,,0,,,,,0,,,0,
ENSG00000167985,,0,0,,0,,0,0,,0,,,,0,,0,,0,,,,,,,,,0,0,,,,,,,,0,,,,,,0,,,,,,,,,0,,,,0,0,,0,,0,,0,,0,,,,0,,,,0,,,0,,,,0,,0,,0,,0,0,,0,,0,,,,0,0,,,0,,0,
ENSG00000117118,,,,,,0,,,,,0,0,,,,,,,0,0,,,,,,,,0,,0,,,,,0,,,,,0,0,,,,,,,,,,,0,,,0,0,,,,,0,,,0,,,,,,,,,,,0,,,,0,0,,,,,0,,,,0,,,,0,,,0,,,,0,0
ENSG00000143252,,,,0,,0,0,,,0,,,0,,0,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,0,,,,0,,,,,,0,,,,0,0,0,,,0,0,,,,0,0,,0,,0,,0,0,,0,0,0,,,0,0,0,0,,,0,,0,0,,,,
ENSG00000204370,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,0,0,0,0,,,,0,,,,,,,0,,0,,,,,,,,,,0,,,,,,0,0,0,,,,,0,,0,,,,,,,,0,0,0,,0,0,,0,0,,,,,0,,0,0,,,,,,,
ENSG00000184702,,,0,,0,,0,0,0,,,,,0,0,,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,0,0,0,,,0,,,0,,0,,,0,,0,,,0,,,,,,,,0,,0,0,,,,0,,,,,0,,,,0,,0,,,0,,,,,,,,,,,,,
ENSG00000125354,,,,0,,,0,,,,,,,,0,0,,,,,,,,,0,0,,0,,0,,,,,,,0,,0,,,0,,0,,,,0,,,,0,0,,,,,,0,,,,0,0,,0,0,0,,,,0,,,,,,,0,0,0,0,,0,,,0,0,,,,0,0,0,,,0,,0,,
ENSG00000184640,,0,,,,,,,0,,0,0,,0,0,,,,,,,,0,,0,,,,,0,0,0,,,,,0,,0,,,0,,,,,,0,,,,0,,,0,,0,0,,,,,,,,,0,,0,0,,,,,0,,0,,,,0,0,,0,,,,0,,,,,,0,0,,0,,,,
ENSG00000119335,,0,,0,,,0,,0,0,,,,,,,,,,,0,,0,0,,,,,0,0,,0,0,,0,,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,,,0,,,,0,,0,,,0,0,0,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0,,,,0,,,0,0,,0,,
ENSG00000152217,,,,,,,,,,0,,0,,0,,,0,0,,0,0,,,0,0,,,,,0,,,,,,,,,0,,,0,,0,,0,,,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,,,,,0,0,0,,,,0,0,,,0,,,0,,,,,0,,0
ENSG00000139718,,0,,,,,,,,,0,0,,0,0,,0,,,,0,,0,,,0,0,,,,,,,0,,,,,,,0,,,,0,,0,,,0,,,0,,,,,,,0,,0,,,,0,,,,,,,,,,,,0,,,,0,0,0,0,,,,,,0,0,,,,,,0,,,
ENSG00000181555,,,0,,,,,,,0,,0,,,,0,,,,,,,,,,0,,,,,,,0,,,,0,,,,,,0,0,0,0,,,,0,0,0,0,,,,,,,,,,,,0,,,,,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,,,,,,0,,0,0,,0,0,0,
ENSG00000143379,,,,0,0,,,,0,0,0,,,,,0,,0,0,0,0,0,,,,,,,,,0,0,,,,,0,,0,0,0,0,0,,,,,,,,,0,0,,0,0,,,0,0,,0,,0,,0,0,,0,0,,,,,,0,,0,,,,,,0,,,,,0,0,,0,0,,,,0,,,,0
ENSG00000115524,,0,,,,,0,0,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,0,,,,,0,0,,0,,0,,0,0,,,0,,0,,0,0,,0,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,0,,,,,,,,0,0,,,0,0,,
ENSG00000116560,,0,,0,,,,,,0,0,,0,0,,0,,,,0,,,,,0,0,,,,,0,0,,,,,0,0,0,0,,,,,,0,,0,,,0,,,,0,,,0,0,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,0,,0,,0,,,0,,,,,,
ENSG00000106483,,0,0,,,,,,0,,,,0,,,,0,0,,,0,,,0,,,,0,0,,,,,0,0,,,0,,,0,,,,0,,0,,,,,,,,,,,,,,,0,0,,0,,0,,,0,,,,,,,,0,,0,0,0,,,0,0,,0,0,0,,,0,,,,0,,,,
ENSG00000118515,,0,0,0,0,0,,,,,0,,,,,,0,0,,,0,0,0,0,,0,,0,,,,,,,0,0,0,,,,0,0,,0,0,,,,,0,0,,,0,0,,,,0,,,,0,0,,,,,,,,,,0,0,,0,0,,,0,0,,0,,0,0,0,,,0,,,0,,0,,,,,
ENSG00000111252,,,,,,0,,,0,,0,0,,0,,,0,,,,,0,0,,,,,0,,,,,0,0,,,,0,,,,,,,,,,0,,,,,0,0,0,0,,0,,0,0,,0,,0,,0,,,,0,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,0,,0,,,0,0,0,,,,0,
ENSG00000141985,,,,,0,,0,,0,0,,,,,,0,,0,,,,,,,,,,,0,,,0,,,0,,0,0,,,,0,,,,0,,,,0,,,,0,0,,,,,,,,0,0,,,,,0,,,0,,,,0,,0,,,,,,,0,,,,,0,,,,0,0,,,,0,,
ENSG00000187164,,0,0,,,0,,0,,,0,,,,,0,0,,0,,,,0,,,0,0,,,,0,0,,0,0,0,,0,,,0,,,,,,0,,0,,0,0,0,,,,0,,,,,0,0,0,,,,,,,,0,,,,0,0,,,,,0,,,0,,,0,,,0,0,0,,0,,,,,0,
ENSG00000198053,,,,,0,0,,,,0,0,,,,,0,,,,,,,0,,,,,,,0,,,,,0,,0,,,,0,,0,0,,0,,0,,,,,0,,,,0,,0,,0,,0,0,,,,,,,,,,,0,,0,,0,,,,,,0,0,,,,,,,,,,,,,,0,0
ENSG00000126778,,,0,,0,,,,0,,,0,0,0,,0,,,0,,,0,,,,0,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,0,,,,0,,,,0,,,,0,0,,0,,0,,,0,,,0,,,0,0,,,,,,
ENSG00000157933,,0,,0,,,0,,0,,,,,,,,,,,,0,,0,,,,0,,,,0,,0,0,,0,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,0,,,,0,,,0,,,0,0,0,,,,0,,0,0,,,,,,0
ENSG00000157765,,,0,,,,,,,,0,,0,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,0,,0,,,0,,0,0,0,,,,,,,0,,,,,,,0,,0,,0,0,,,,,0,0,0,,,,,,0,,,,0,,
ENSG00000158715,,,,0,,,0,,0,,,,0,,,,0,,0,,0,0,0,0,,,,0,,0,,,,,0,,,,0,,0,,,0,,0,,0,0,,,,0,,,,0,,,,0,,0,,0,,,,,,,,0,,,,,,0,,0,,,0,,,,,,,0,0,,,,,,,,0,0
ENSG00000175387,,,,,,0,,,,,,,0,,,,0,,,,,0,0,,0,,,0,0,,,0,0,,,,,,,0,,,,,,,,,,0,,,0,,0,,,0,,0,0,,0,,0,,0,0,,,,0,,,,,,,,,,,,,,,,0,0,,,,,0,,,0,,,0,0
ENSG00000166949,,,,0,0,,,0,0,,,,0,0,,,,,,0,0,,,0,0,,0,,,,,,0,,,0,,0,,,,0,,0,0,0,,,0,,,0,,,,,,,0,,,,0,0,0,,,,0,0,,,,0,0,,,,,0,0,,,,,0,0,,,0,,,,,,,0,,,0,
ENSG00000141646,,,,0,,,,,0,0,,0,,,,,,,,,,,0,0,0,0,,,,0,,,0,,0,0,,,,,0,,,,0,,,,0,,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,,,0,0,0,,,,0,,0,,,0,0,,,0,,,,0,,,0,,
ENSG00000127616,,,,,0,0,,0,,,,,,,,,,,,,0,,,,0,,,,,,0,,0,,,0,,,0,0,0,,,,,0,,0,0,0,,,0,,0,,0,,0,0,0,0,,,,0,,,,0,0,,0,,0,,,,0,,0,,,,,0,,,0,0,0,,,0,,0,,,0,0,0
ENSG00000099956,,,,0,,,,0,0,,,,,0,,0,0,0,0,,,,,0,,,0,,,,0,,,,,0,,0,,0,,,0,,0,,0,,0,0,0,,,,0,,,,0,,,,0,0,,0,0,,,,,,,,0,0,0,,0,,,,0,,,,0,0,,,,0,,,,,,,0,,
