"","geneId","geneSymbol","DSI","DPI","diseaseId","diseaseName","diseaseType","diseaseClass","diseaseSemanticType","score","EI","YearInitial","YearFinal","NofPmids","NofSnps","source"
"3390",51561,"IL23A",0.415,0.846,"C0238790","bone destruction","disease","","Disease or Syndrome",0.05,1,1989,2017,5,0,"BEFREE"
"3391",51567,"TDP2",0.628,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"3392",51573,"GDE1",0.481,0.808,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2017,2017,1,0,"BEFREE"
"3393",51573,"GDE1",0.481,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.06,1,2012,2019,6,0,"BEFREE"
"3394",51574,"LARP7",0.674,0.615,"C1833144","Slender long bone","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3395",51604,"PIGT",0.633,0.615,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3396",51626,"DYNC2LI1",0.601,0.5,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3397",51626,"DYNC2LI1",0.601,0.5,"C1836193","Synostosis of carpal bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3398",51626,"DYNC2LI1",0.601,0.5,"C4020847","Abnormality of pelvic girdle bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3399",51626,"DYNC2LI1",0.601,0.5,"C4021634","Abnormality of bone marrow cell morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3400",51684,"SUFU",0.493,0.769,"C4025374","Irregular ossification of hand bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3401",51715,"RAB23",0.541,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"3402",51741,"WWOX",0.453,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3403",51741,"WWOX",0.453,0.808,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3404",51741,"WWOX",0.453,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.08,0.875,2010,2017,8,0,"BEFREE"
"3405",51750,"RTEL1",0.459,0.808,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.1,NA,NA,NA,0,0,"HPO"
"3406",51750,"RTEL1",0.459,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"3407",51750,"RTEL1",0.459,0.808,"C4020958","Rough bone trabeculation","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3408",51752,"ERAP1",0.556,0.692,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.1,NA,NA,NA,0,0,"HPO"
"3409",51755,"CDK12",0.638,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"3410",51763,"INPP5K",0.587,0.654,"C4021785","Abnormality of the metacarpal bones","disease","C05","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3411",51773,"RSF1",0.647,0.423,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3412",51776,"MAP3K20",0.564,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"3413",51776,"MAP3K20",0.564,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"3414",53342,"IL17D",0.464,0.808,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.01,1,2014,2014,1,0,"BEFREE"
"3415",53342,"IL17D",0.464,0.808,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2012,2012,1,0,"BEFREE"
"3416",53342,"IL17D",0.464,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,0,2014,2014,1,0,"BEFREE"
"3417",53358,"SHC3",0.587,0.731,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"3418",53826,"FXYD6",0.78,0.192,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2016,2018,2,0,"BEFREE"
"3419",53834,"FGFRL1",0.588,0.615,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3420",53834,"FGFRL1",0.588,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"3421",54106,"TLR9",0.411,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"3422",54187,"NANS",0.545,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,1996,1999,2,0,"BEFREE"
"3423",54187,"NANS",0.545,0.692,"C1863749","Carpal bone hypoplasia","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3424",54205,"CYCS",0.599,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3425",54209,"TREM2",0.519,0.769,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2017,2017,1,0,"BEFREE"
"3426",54209,"TREM2",0.519,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"3427",54209,"TREM2",0.519,0.769,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3428",54345,"SOX18",0.578,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2016,2017,2,0,"BEFREE"
"3429",54386,"TERF2IP",0.548,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2005,2005,1,0,"BEFREE"
"3430",54463,"RETREG1",0.623,0.538,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3431",54463,"RETREG1",0.623,0.538,"C4021735","Abnormality of the hip bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3432",54463,"RETREG1",0.623,0.538,"C4021741","Abnormal cortical bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3433",54467,"ANKIB1",0.861,0.077,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2020,2020,1,0,"BEFREE"
"3434",54474,"KRT20",0.388,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3435",54474,"KRT20",0.388,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"3436",54567,"DLL4",0.494,0.769,"C4021657","Abnormality of bone mineral density","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3437",54567,"DLL4",0.494,0.769,"C4021785","Abnormality of the metacarpal bones","disease","C05","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3438",54583,"EGLN1",0.54,0.731,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.01,1,2013,2013,1,0,"BEFREE"
"3439",54681,"P4HTM",0.666,0.5,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"3440",54751,"FBLIM1",0.572,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"3441",54756,"IL17RD",0.617,0.654,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3442",54756,"IL17RD",0.617,0.654,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3443",54765,"TRIM44",0.612,0.423,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2019,2019,1,0,"BEFREE"
"3444",54790,"TET2",0.458,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2018,2019,2,0,"BEFREE"
"3445",54799,"MBTD1",0.78,0.192,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"3446",54808,"DYM",0.563,0.769,"C1846438","Hypoplastic facial bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3447",54808,"DYM",0.563,0.769,"C1863749","Carpal bone hypoplasia","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3448",54888,"NSUN2",0.559,0.846,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3449",54903,"MKS1",0.505,0.769,"C1855340","Bowing of the long bones","phenotype","","Congenital Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3450",54904,"NSD3",0.656,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3451",54910,"SEMA4C",0.769,0.192,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2020,2020,1,0,"BEFREE"
"3452",55000,"TUG1",0.522,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.1,1,2013,2020,22,0,"BEFREE"
"3453",55004,"LAMTOR1",0.597,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,1996,1996,1,0,"BEFREE"
"3454",55012,"PPP2R3C",0.7,0.538,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3455",55016,"MARCHF1",0.54,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3456",55023,"PHIP",0.595,0.769,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,1,"CLINVAR"
"3457",55033,"FKBP14",0.65,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2016,2018,2,0,"BEFREE"
"3458",55034,"MOCOS",0.617,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3459",55054,"ATG16L1",0.543,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3460",55065,"SLC52A1",0.526,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"3461",55081,"IFT57",0.716,0.308,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3462",55083,"KIF26B",0.67,0.5,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"3463",55107,"ANO1",0.516,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"3464",55112,"WDR60",0.592,0.654,"C1854912","Short long bone","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3465",55112,"WDR60",0.592,0.654,"C4020847","Abnormality of pelvic girdle bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3466",55112,"WDR60",0.592,0.654,"C4021525","Abnormal pelvis bone ossification","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3467",55120,"FANCL",0.551,0.731,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3468",55131,"RBM28",0.682,0.423,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3469",55135,"WRAP53",0.603,0.692,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.1,NA,NA,NA,0,0,"HPO"
"3470",55135,"WRAP53",0.603,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"3471",55135,"WRAP53",0.603,0.692,"C2986691","Inherited bone marrow failure syndrome","disease","C16;C04;C15","Disease or Syndrome",0.01,1,2019,2019,1,0,"BEFREE"
"3472",55135,"WRAP53",0.603,0.692,"C4020958","Rough bone trabeculation","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3473",55143,"CDCA8",0.659,0.5,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"3474",55154,"MSTO1",0.582,0.692,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3475",55154,"MSTO1",0.582,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"3476",55159,"RFWD3",0.569,0.731,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3477",55165,"CEP55",0.534,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"3478",55165,"CEP55",0.534,0.731,"C1855340","Bowing of the long bones","phenotype","","Congenital Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3479",55170,"PRMT6",0.67,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"3480",55193,"PBRM1",0.566,0.615,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"3481",55209,"SETD5",0.56,0.731,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3482",55213,"RCBTB1",0.572,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"3483",55215,"FANCI",0.543,0.731,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3484",55226,"NAT10",0.536,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.05,1,2017,2019,5,0,"BEFREE"
"3485",55226,"NAT10",0.536,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3486",55248,"PACC1",0.565,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"3487",55252,"ASXL2",0.617,0.692,"C0545053","Advanced bone age","phenotype","","Finding",0.1,NA,NA,NA,0,1,"CLINVAR"
"3488",55262,"MAP11",0.736,0.423,"C4021741","Abnormal cortical bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3489",55272,"IMP3",0.566,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2012,2012,2,0,"BEFREE"
"3490",55294,"FBXW7",0.465,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2006,2017,3,0,"BEFREE"
"3491",55315,"SLC29A3",0.578,0.769,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3492",55315,"SLC29A3",0.578,0.769,"C4020958","Rough bone trabeculation","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3493",55323,"LARP6",0.631,0.5,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2004,2007,2,0,"BEFREE"
"3494",55325,"UFSP2",0.736,0.192,"C1841684","Delayed ossification of carpal bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3495",55325,"UFSP2",0.736,0.192,"C4021657","Abnormality of bone mineral density","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3496",55332,"DRAM1",0.678,0.385,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"3497",55366,"LGR4",0.617,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"3498",55384,"MEG3",0.471,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.08,1,2015,2019,8,0,"BEFREE"
"3499",55450,"CAMK2N1",0.716,0.308,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"3500",55505,"NOP10",0.631,0.654,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.1,NA,NA,NA,0,0,"HPO"
"3501",55505,"NOP10",0.631,0.654,"C4020958","Rough bone trabeculation","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3502",55553,"SOX6",0.578,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"3503",55599,"RNPC3",0.608,0.731,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3504",55612,"FERMT1",0.599,0.577,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3505",55635,"DEPDC1",0.67,0.577,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3506",55636,"CHD7",0.441,0.846,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3507",55636,"CHD7",0.441,0.846,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3508",55636,"CHD7",0.441,0.846,"C4021242","Hypoplasia of the zygomatic bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3509",55636,"CHD7",0.441,0.846,"C4021657","Abnormality of bone mineral density","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3510",55650,"PIGV",0.636,0.615,"C0268414","Hyperphosphatasemia with bone disease","disease","C05","Disease or Syndrome",0.01,1,2012,2012,1,0,"BEFREE"
"3511",55650,"PIGV",0.636,0.615,"C1841684","Delayed ossification of carpal bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3512",55650,"PIGV",0.636,0.615,"C4021834","Abnormal parietal bone morphology","phenotype","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3513",55651,"NHP2",0.623,0.654,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.1,NA,NA,NA,0,0,"HPO"
"3514",55651,"NHP2",0.623,0.654,"C4020958","Rough bone trabeculation","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3515",55665,"URGCP",0.674,0.385,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2013,2018,2,0,"BEFREE"
"3516",55669,"MFN1",0.644,0.577,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"3517",55684,"RABL6",0.792,0.231,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"3518",55693,"KDM4D",0.792,0.154,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"3519",55697,"VAC14",0.588,0.731,"C2675547","Slender long bones with narrow diaphyses","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3520",55697,"VAC14",0.588,0.731,"C4021834","Abnormal parietal bone morphology","phenotype","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3521",55697,"VAC14",0.588,0.731,"C4022964","Abnormality of the occipital bone","phenotype","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3522",55697,"VAC14",0.588,0.731,"C4073132","Abnormal pelvis bone morphology","phenotype","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3523",55705,"IPO9",0.78,0.192,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"3524",55717,"WDR11",0.524,0.808,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3525",55717,"WDR11",0.524,0.808,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3526",55733,"HHAT",0.608,0.577,"C4020847","Abnormality of pelvic girdle bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3527",55733,"HHAT",0.608,0.577,"C4021630","Broad long bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3528",55755,"CDK5RAP2",0.682,0.577,"C4021741","Abnormal cortical bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3529",55768,"NGLY1",0.601,0.654,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3530",55768,"NGLY1",0.601,0.654,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3531",55824,"PAG1",0.505,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"3532",55824,"PAG1",0.505,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"3533",55824,"PAG1",0.505,0.808,"C4076240","Chronic kidney disease mineral and bone disorder","disease","C18;C13;C05;C12;C19","Disease or Syndrome",0.01,1,2017,2017,1,0,"BEFREE"
"3534",55827,"DCAF6",0.729,0.385,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2006,2008,2,0,"BEFREE"
"3535",55833,"UBAP2",0.729,0.385,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3536",55835,"CENPJ",0.546,0.846,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3537",55835,"CENPJ",0.546,0.846,"C4021741","Abnormal cortical bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3538",55869,"HDAC8",0.511,0.885,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"3539",55870,"ASH1L",0.623,0.577,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2019,2019,1,0,"BEFREE"
"3540",55893,"ZNF395",0.666,0.577,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.06,1,2004,2019,6,0,"BEFREE"
"3541",55906,"ZC4H2",0.561,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"3542",56005,"MYDGF",0.451,0.846,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.01,1,2014,2014,1,0,"BEFREE"
"3543",56005,"MYDGF",0.451,0.846,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2012,2012,1,0,"BEFREE"
"3544",56005,"MYDGF",0.451,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,0,2014,2014,1,0,"BEFREE"
"3545",56172,"ANKH",0.606,0.692,"C4020847","Abnormality of pelvic girdle bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"3546",56339,"METTL3",0.585,0.538,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"3547",56474,"CTPS2",0.839,0.077,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
