"","geneId","geneSymbol","DSI","DPI","diseaseId","diseaseName","diseaseType","diseaseClass","diseaseSemanticType","score","EI","YearInitial","YearFinal","NofPmids","NofSnps","source"
"1996",26524,"LATS2",0.554,0.654,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"1997",26524,"LATS2",0.554,0.654,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"1998",27030,"MLH3",0.582,0.538,"C0280793","Mixed Oligodendroglioma-Astrocytoma","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"1999",27036,"SIGLEC7",0.535,0.846,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"2000",27036,"SIGLEC7",0.535,0.846,"C0206718","Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"2001",27036,"SIGLEC7",0.535,0.846,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"2002",27040,"LAT",0.548,0.731,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2003",27042,"UTP25",0.805,0.269,"C0085758","Aganglionosis, Colonic","disease","C16;C06","Congenital Abnormality",0.3,1,2014,2014,1,0,"CTD_human"
"2004",27042,"UTP25",0.805,0.269,"C1257840","Aganglionosis, Rectosigmoid Colon","disease","C16;C06","Congenital Abnormality",0.3,1,2014,2014,1,0,"CTD_human"
"2005",27042,"UTP25",0.805,0.269,"C3661523","Congenital Intestinal Aganglionosis","disease","C16;C06","Disease or Syndrome",0.3,1,2014,2014,1,0,"CTD_human"
"2006",27063,"ANKRD1",0.628,0.692,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2007",27063,"ANKRD1",0.628,0.692,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2008",27122,"DKK3",0.5,0.731,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"LHGDN"
"2009",27165,"GLS2",0.597,0.538,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"2010",27165,"GLS2",0.597,0.538,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"2011",27165,"GLS2",0.597,0.538,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"2012",27165,"GLS2",0.597,0.538,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"2013",27165,"GLS2",0.597,0.538,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"2014",27165,"GLS2",0.597,0.538,"C1332969","Childhood Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"2015",27237,"ARHGEF16",0.931,0.038,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"2016",27237,"ARHGEF16",0.931,0.038,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"2017",27239,"GPR162",0.631,0.654,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"2018",27239,"GPR162",0.631,0.654,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"2019",27338,"UBE2S",0.653,0.5,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2020",27338,"UBE2S",0.653,0.5,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2021",27342,"RABGEF1",0.55,0.731,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"2022",27346,"TMEM97",0.604,0.615,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2023",27352,"SGSM3",0.469,0.808,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.02,1,2014,2018,2,0,"BEFREE"
"2024",27352,"SGSM3",0.469,0.808,"C1332969","Childhood Ganglioglioma","disease","C04","Neoplastic Process",0.02,1,2014,2018,2,0,"BEFREE"
"2025",28987,"NOB1",0.633,0.423,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"2026",29107,"NXT1",0.505,0.731,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,1996,1996,1,0,"BEFREE"
"2027",29107,"NXT1",0.505,0.731,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,1996,1996,1,0,"BEFREE"
"2028",29107,"NXT1",0.505,0.731,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,1996,1996,1,0,"BEFREE"
"2029",29107,"NXT1",0.505,0.731,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,1996,1996,1,0,"BEFREE"
"2030",29126,"CD274",0.324,0.923,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2031",29126,"CD274",0.324,0.923,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2032",29126,"CD274",0.324,0.923,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2033",29997,"NOP53",0.597,0.577,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"2034",29997,"NOP53",0.597,0.577,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"2035",29998,"BICRA",0.695,0.269,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2005,2018,2,1,"BEFREE;LHGDN"
"2036",29998,"BICRA",0.695,0.269,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2005,2018,2,0,"BEFREE"
"2037",29998,"BICRA",0.695,0.269,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2005,2018,2,0,"BEFREE"
"2038",29998,"BICRA",0.695,0.269,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2005,2018,2,1,"BEFREE"
"2039",30833,"NT5C",0.729,0.231,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2040",30833,"NT5C",0.729,0.231,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2041",30833,"NT5C",0.729,0.231,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2042",30833,"NT5C",0.729,0.231,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2043",50940,"PDE11A",0.612,0.654,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"2044",50943,"FOXP3",0.368,0.846,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2020,2020,1,0,"BEFREE"
"2045",50943,"FOXP3",0.368,0.846,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2020,2020,1,0,"BEFREE"
"2046",50964,"SOST",0.474,0.808,"C0432252","Osteoporosis with pseudoglioma","disease","C16;C17;C05","Disease or Syndrome",0.02,1,2015,2017,2,0,"BEFREE"
"2047",51014,"TMED7",0.436,0.808,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"2048",51014,"TMED7",0.436,0.808,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"2049",51083,"GAL",0.493,0.846,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2002,2002,1,0,"BEFREE"
"2050",51330,"TNFRSF12A",0.509,0.692,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2051",51352,"WT1-AS",0.597,0.615,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2052",51352,"WT1-AS",0.597,0.615,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2053",51352,"WT1-AS",0.597,0.615,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2054",51352,"WT1-AS",0.597,0.615,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2055",51364,"ZMYND10",0.553,0.731,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"2056",51374,"ATRAID",0.601,0.654,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2000,2000,1,0,"BEFREE"
"2057",51374,"ATRAID",0.601,0.654,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2000,2000,1,0,"BEFREE"
"2058",51561,"IL23A",0.415,0.846,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"2059",51561,"IL23A",0.415,0.846,"C1332969","Childhood Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"2060",51750,"RTEL1",0.459,0.808,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2009,2009,2,0,"CTD_human"
"2061",51750,"RTEL1",0.459,0.808,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2062",51809,"GALNT7",0.736,0.308,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2063",51816,"ADA2",0.545,0.846,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2064",54106,"TLR9",0.411,0.885,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"2065",54386,"TERF2IP",0.548,0.731,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"2066",54413,"NLGN3",0.653,0.462,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2067",54454,"ATAD2B",0.76,0.192,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"2068",54454,"ATAD2B",0.76,0.192,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"2069",54454,"ATAD2B",0.76,0.192,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"2070",54454,"ATAD2B",0.76,0.192,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"2071",54583,"EGLN1",0.54,0.731,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.38,1,2007,2019,9,0,"BEFREE;GENOMICS_ENGLAND"
"2072",54583,"EGLN1",0.54,0.731,"C0030422","Extra-Adrenal Paraganglioma","disease","C04","Neoplastic Process",0.01,0,2012,2012,1,0,"BEFREE"
"2073",54583,"EGLN1",0.54,0.731,"C1533592","Malignant Paraganglionic Neoplasm","disease","C04","Neoplastic Process",0.01,0,2012,2012,1,0,"BEFREE"
"2074",54583,"EGLN1",0.54,0.731,"C1708353","Hereditary Paraganglioma-Pheochromocytoma Syndrome","disease","C16;C04","Disease or Syndrome",0.3,1,2006,2015,6,0,"CLINGEN"
"2075",54658,"UGT1A1",0.464,0.769,"C0338329","recurrent childhood brain stem glioma","disease","","Neoplastic Process",0.01,1,2005,2005,1,0,"BEFREE"
"2076",54704,"PDP1",0.691,0.462,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2077",54739,"XAF1",0.587,0.769,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2017,2017,1,0,"CTD_human"
"2078",54840,"APTX",0.59,0.5,"C0280790","Adult Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"2079",54840,"APTX",0.59,0.5,"C0334590","Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2013,2013,2,0,"BEFREE"
"2080",54840,"APTX",0.59,0.5,"C1332943","Childhood Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"2081",54880,"BCOR",0.471,0.808,"C0085758","Aganglionosis, Colonic","disease","C16;C06","Congenital Abnormality",0.01,1,2015,2015,1,0,"BEFREE"
"2082",54949,"SDHAF2",0.604,0.692,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.4,1,2005,2019,24,0,"BEFREE;CGI"
"2083",54949,"SDHAF2",0.604,0.692,"C0030422","Extra-Adrenal Paraganglioma","disease","C04","Neoplastic Process",0.11,1,2012,2012,1,0,"BEFREE;HPO"
"2084",54949,"SDHAF2",0.604,0.692,"C1333944","Paraganglioma of head and neck","disease","C04","Neoplastic Process",0.12,0.5,2010,2011,2,0,"BEFREE;HPO"
"2085",54949,"SDHAF2",0.604,0.692,"C1333993","hereditary paraganglioma","disease","C16;C04","Neoplastic Process",0.34,1,2009,2017,4,0,"BEFREE;GENOMICS_ENGLAND"
"2086",54949,"SDHAF2",0.604,0.692,"C1708353","Hereditary Paraganglioma-Pheochromocytoma Syndrome","disease","C16;C04","Disease or Syndrome",0.6,1,1981,2017,12,5,"CLINGEN;CLINVAR;GENOMICS_ENGLAND"
"2087",54949,"SDHAF2",0.604,0.692,"C1866555","Glomus tympanicum paraganglioma","disease","C04","Neoplastic Process",0.1,NA,NA,NA,0,0,"HPO"
"2088",54949,"SDHAF2",0.604,0.692,"C4274332","Hereditary pheochromocytoma and paraganglioma","disease","C04","Disease or Syndrome",0.01,1,2017,2017,1,0,"BEFREE"
"2089",55004,"LAMTOR1",0.597,0.615,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2000,2000,1,0,"BEFREE"
"2090",55004,"LAMTOR1",0.597,0.615,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2000,2000,1,0,"BEFREE"
"2091",55181,"SMG8",0.78,0.346,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2092",55210,"ATAD3A",0.628,0.692,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"LHGDN"
"2093",55281,"TMEM140",0.931,0.115,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2094",55294,"FBXW7",0.465,0.808,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2008,2008,1,0,"CTD_human"
"2095",55502,"HES6",0.686,0.308,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"2096",55502,"HES6",0.686,0.308,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"2097",55534,"MAML3",0.653,0.577,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2098",55654,"TMEM127",0.638,0.615,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.4,1,2010,2020,19,0,"BEFREE;GENOMICS_ENGLAND"
"2099",55654,"TMEM127",0.638,0.615,"C1333944","Paraganglioma of head and neck","disease","C04","Neoplastic Process",0.11,1,2011,2011,1,1,"BEFREE;HPO"
"2100",55654,"TMEM127",0.638,0.615,"C1708353","Hereditary Paraganglioma-Pheochromocytoma Syndrome","disease","C16;C04","Disease or Syndrome",0.4,1,2010,2016,10,13,"CLINGEN;CLINVAR"
"2101",55714,"TENM3",0.599,0.692,"C4289580","Epithelioid glioblastoma","disease","","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"2102",55872,"PBK",0.541,0.769,"C4289580","Epithelioid glioblastoma","disease","","Neoplastic Process",0.02,1,2014,2017,2,0,"BEFREE"
"2103",55907,"CMAS",0.644,0.769,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"2104",55966,"AJAP1",0.722,0.192,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2006,2011,2,0,"BEFREE;LHGDN"
"2105",55966,"AJAP1",0.722,0.192,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2006,2011,2,0,"BEFREE"
"2106",56994,"CHPT1",0.474,0.846,"C0280790","Adult Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.01,0,2008,2008,1,0,"BEFREE"
"2107",56994,"CHPT1",0.474,0.846,"C0334590","Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.01,0,2008,2008,1,0,"BEFREE"
"2108",56994,"CHPT1",0.474,0.846,"C1332943","Childhood Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.01,0,2008,2008,1,0,"BEFREE"
"2109",56996,"SLC12A9",0.454,0.769,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2110",57001,"SDHAF3",0.821,0.192,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,1,"BEFREE"
"2111",57120,"GOPC",0.561,0.654,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2112",57142,"RTN4",0.621,0.692,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"LHGDN"
"2113",57212,"TP73-AS1",0.599,0.577,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"2114",57212,"TP73-AS1",0.599,0.577,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"2115",57212,"TP73-AS1",0.599,0.577,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"2116",57212,"TP73-AS1",0.599,0.577,"C0280793","Mixed Oligodendroglioma-Astrocytoma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"2117",57212,"TP73-AS1",0.599,0.577,"C0334590","Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"2118",57212,"TP73-AS1",0.599,0.577,"C0751395","Mixed Oligodendroglioma-Ependymoma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"2119",57212,"TP73-AS1",0.599,0.577,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"2120",57212,"TP73-AS1",0.599,0.577,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.02,1,2018,2018,2,0,"BEFREE"
"2121",57502,"NLGN4X",0.686,0.423,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"2122",57512,"GPR158",0.678,0.423,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2123",57512,"GPR158",0.678,0.423,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2124",57534,"MIB1",0.438,0.769,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.05,1,2003,2018,5,0,"BEFREE;LHGDN"
"2125",57534,"MIB1",0.438,0.769,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2001,2001,1,0,"BEFREE"
"2126",57534,"MIB1",0.438,0.769,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.01,1,2003,2003,1,0,"BEFREE"
"2127",57534,"MIB1",0.438,0.769,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2003,2009,2,0,"BEFREE"
"2128",57534,"MIB1",0.438,0.769,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2003,2009,2,0,"BEFREE"
"2129",57534,"MIB1",0.438,0.769,"C0280793","Mixed Oligodendroglioma-Astrocytoma","disease","C04","Neoplastic Process",0.02,1,2007,2009,2,0,"BEFREE"
"2130",57534,"MIB1",0.438,0.769,"C0334590","Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,1999,1999,2,0,"BEFREE"
"2131",57534,"MIB1",0.438,0.769,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.05,1,2003,2018,5,0,"BEFREE"
"2132",57670,"KIAA1549",0.615,0.346,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2012,2015,2,0,"BEFREE"
"2133",57670,"KIAA1549",0.615,0.346,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.04,0.75,2014,2019,4,0,"BEFREE"
"2134",57670,"KIAA1549",0.615,0.346,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"2135",57670,"KIAA1549",0.615,0.346,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"2136",57670,"KIAA1549",0.615,0.346,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2012,2015,2,0,"BEFREE"
"2137",57670,"KIAA1549",0.615,0.346,"C1332969","Childhood Ganglioglioma","disease","C04","Neoplastic Process",0.03,0.667,2014,2019,3,0,"BEFREE"
"2138",57670,"KIAA1549",0.615,0.346,"C2347979","Rosette-forming glioneuronal tumor of the fourth ventricle","disease","C04;C10","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"2139",60674,"GAS5",0.497,0.808,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2140",63827,"BCAN",0.7,0.269,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.02,0.5,2005,2018,2,0,"BEFREE"
"2141",63827,"BCAN",0.7,0.269,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2142",63827,"BCAN",0.7,0.269,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2143",63827,"BCAN",0.7,0.269,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.02,0.5,2005,2018,2,0,"BEFREE"
"2144",64083,"GOLPH3",0.53,0.808,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.02,1,2017,2019,2,0,"BEFREE"
"2145",64098,"PARVG",0.805,0.115,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,0,2005,2005,1,0,"BEFREE;LHGDN"
"2146",64098,"PARVG",0.805,0.115,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,0,2005,2005,1,0,"BEFREE"
